sep=;
SIN;LAST NAME;FIRST NAME;GENDER;EMAIL;BIRTHDATE;ADDRESS;LANGUAGE;SALARY;MARITAL STATUS;EMPLOYEE NUMBER;HIRE DATE;INSURANCE;FAKETAG
458503844;JEFFRY;LAMB;M;JEFFRY.LAMB@ia.ca;1920-03-07;13426 West Rovey Avenue, Litchfield Park AZ 85340;E;230781$;common-law partner;615605;1991-03-11;Health care - Module 3, Dental care - Module 1;fakepurplepupleteam0006
171488471;MERCEDES;KOCH;F;MERCEDES.KOCH@outlook.com;1935-05-24;99 Pond Avenue, Brookline MA 02445;E;190975$;single;668929;2001-03-01;Health care - Module 1, Dental care - Module 3;fakepurplepupleteam0006
647242239;ESTER;CAIN;F;ESTER.CAIN@outlook.com;1972-06-30;7550 Kline Drive, Arvada CO 80005;F;279336$;divorced;834900;1976-04-06;Health care - Module 2, Dental care - Module 3;fakepurplepupleteam0006
701040164;EMANUEL;BLACKBURN;M;EMANUEL.BLACKBURN@ia.ca;1962-04-13;922 Urciolo Court, Annapolis MD 21401;F;122801$;widowed;274755;1973-06-21;Health care - Module 2, Dental care - Module 2;fakepurplepupleteam0006
743663775;JORDAN;RODRIGUEZ;M;JORDAN.RODRIGUEZ@ia.ca;1923-10-22;80 North East Street, Holyoke MA 01040;F;209031$;maried;062990;2013-11-24;Health care - Module 3, Dental care - Module 2;fakepurplepupleteam0006
214584310;SADIE;MOSS;F;SADIE.MOSS@gmail.com;1975-04-08;4074 North Sunflower Circle, Fayetteville AR 72703;F;106216$;single;040784;2009-03-26;Health care - Module 2, Dental care - Module 2;fakepurplepupleteam0006
313431355;RAFAEL;CHARLES;M;RAFAEL.CHARLES@outlook.com;1952-02-12;2406 Lindbergh Drive, Louisville KY 40208;E;287942$;maried;833366;2008-12-02;Health care - Module 2, Dental care - Module 1;fakepurplepupleteam0006
160064101;ELEANOR;JEFFERSON;F;ELEANOR.JEFFERSON@ia.ca;1988-08-14;984 Greendale Avenue, Needham MA 02492;F;217532$;divorced;931776;1996-04-30;Health care - Module 3, Dental care - Module 3;fakepurplepupleteam0006
125013862;JARRED;MCCRAY;M;JARRED.MCCRAY@outlook.com;1996-03-15;19020 North 68th Avenue, Glendale AZ 85308;E;272528$;widowed;099325;1995-01-17;Health care - Module 2, Dental care - Module 3;fakepurplepupleteam0006
503688079;MARLON;ODOM;M;MARLON.ODOM@outlook.com;1980-03-28;327 Idlewylde Drive, Louisville KY 40206;F;134697$;maried;370470;1988-03-11;Health care - Module 3, Dental care - Module 3;fakepurplepupleteam0006
512677816;JOHNNIE;VELEZ;F;JOHNNIE.VELEZ@ia.ca;1930-10-12;4 Old Colony Way, Yarmouth MA 02664;F;186728$;maried;448286;1972-12-08;Health care - Module 2, Dental care - Module 3;fakepurplepupleteam0006
454786211;SHAUN;SALAS;M;SHAUN.SALAS@hotmail.com;1930-10-01;5628 West Tonopah Drive, Glendale AZ 85308;E;115036$;common-law partner;345958;1992-09-14;Health care - Module 1, Dental care - Module 3;fakepurplepupleteam0006
476732367;OLIVE;GRANT;F;OLIVE.GRANT@hotmail.com;1978-10-28;3437 Sommerville Drive, Montgomery AL 36111;F;280452$;single;508267;2020-05-01;Health care - Module 3, Dental care - Module 1;fakepurplepupleteam0006
280304171;DEIRDRE;NAVARRO;F;DEIRDRE.NAVARRO@gmail.com;1928-03-23;8358 WB&A Road, Severn MD 21144;E;296486$;single;809194;2002-11-28;Health care - Module 3, Dental care - Module 1;fakepurplepupleteam0006
136832128;SOFIA;POWERS;F;SOFIA.POWERS@gmail.com;1928-12-04;4696 Bull Run Road, Ashland City TN 37015;E;65692$;divorced;721941;1989-07-12;Health care - Module 3, Dental care - Module 2;fakepurplepupleteam0006
672656634;ROLANDO;WEBB;M;ROLANDO.WEBB@ia.ca;1936-06-05;3301 Old Muldoon Road, Anchorage AK 99504;F;206135$;common-law partner;791473;1990-06-16;Health care - Module 2, Dental care - Module 1;fakepurplepupleteam0006
342602521;PAIGE;MCFARLAND;F;PAIGE.MCFARLAND@ia.ca;1925-04-27;8800 Cordell Circle, Anchorage AK 99502;E;268900$;single;885362;2004-01-16;Health care - Module 3, Dental care - Module 2;fakepurplepupleteam0006
654011063;LLOYD;GREENE;M;LLOYD.GREENE@hotmail.com;1961-07-29;1710 East Harold Street, Fayetteville AR 72703;E;145317$;common-law partner;892290;1992-02-02;Health care - Module 1, Dental care - Module 3;fakepurplepupleteam0006
506638253;BRIANNA;FLORES;F;BRIANNA.FLORES@gmail.com;1936-01-12;3517 S Street Northwest, Washington DC 20007;E;36795$;divorced;179585;1983-12-27;Health care - Module 2, Dental care - Module 2;fakepurplepupleteam0006
227613387;DELORIS;WHITAKER;F;DELORIS.WHITAKER@ia.ca;1955-06-25;212 Ambleside Drive, Severna Park MD 21146;E;66952$;maried;907051;2002-06-26;Health care - Module 1, Dental care - Module 1;fakepurplepupleteam0006
565887874;MATTHEW;BARRERA;M;MATTHEW.BARRERA@agc.ia.ca;1946-04-09;1376 Oakland Avenue, Fayetteville AR 72703;F;107744$;divorced;753476;1984-02-14;Health care - Module 1, Dental care - Module 2;fakepurplepupleteam0006
725680607;DEMETRIUS;BARBER;M;DEMETRIUS.BARBER@agc.ia.ca;1991-12-19;316 20th Street Northeast, Washington DC 20002;F;74806$;divorced;847776;1990-08-25;Health care - Module 3, Dental care - Module 3;fakepurplepupleteam0006
663810828;JEANINE;MAY;F;JEANINE.MAY@ia.ca;1995-06-14;1030 Lake Claire Drive, Annapolis MD 21409;E;38362$;divorced;866742;1979-04-29;Health care - Module 2, Dental care - Module 1;fakepurplepupleteam0006
781822549;NOLA;ROWLAND;F;NOLA.ROWLAND@agc.ia.ca;1923-05-25;302 East Granada Street, Fayetteville AR 72703;E;164550$;divorced;219333;2004-11-22;Health care - Module 2, Dental care - Module 3;fakepurplepupleteam0006
550667851;MAGDALENA;FLORES;F;MAGDALENA.FLORES@gmail.com;1995-06-23;73455 Twentynine Palms Highway, Twentynine Palms CA 92277;E;295715$;divorced;671813;2021-10-09;Health care - Module 3, Dental care - Module 1;fakepurplepupleteam0006
552403438;COLBY;PARRISH;M;COLBY.PARRISH@agc.ia.ca;1984-07-17;81 Lyness Street, Manchester CT 06040;F;133501$;common-law partner;613820;1998-05-03;Health care - Module 1, Dental care - Module 1;fakepurplepupleteam0006
200340255;JORDAN;WORKMAN;M;JORDAN.WORKMAN@hotmail.com;1940-12-27;3386 Sudlersville South, Laurel MD 20724;F;93725$;maried;999778;2006-04-22;Health care - Module 3, Dental care - Module 2;fakepurplepupleteam0006
458561677;CHANDRA;BISHOP;F;CHANDRA.BISHOP@outlook.com;1957-06-13;8150 North 61st Avenue, Glendale AZ 85302;F;218979$;widowed;853805;1988-08-09;Health care - Module 2, Dental care - Module 2;fakepurplepupleteam0006
718088784;ROYAL;AGUIRRE;M;ROYAL.AGUIRRE@gmail.com;1962-07-16;2134 West Mills Drive, Orange CA 92868;F;262485$;widowed;647546;1994-05-22;Health care - Module 1, Dental care - Module 3;fakepurplepupleteam0006
740004262;TAYLOR;CRUZ;F;TAYLOR.CRUZ@gmail.com;1976-10-22;918 Cheryl Ann Circle, Hayward CA 94544;F;86601$;divorced;500161;2004-01-30;Health care - Module 3, Dental care - Module 2;fakepurplepupleteam0006
585538846;JULIANA;BERG;F;JULIANA.BERG@agc.ia.ca;1961-11-24;1822 North Grand Avenue, Pueblo CO 81003;E;213223$;single;624728;1991-12-19;Health care - Module 2, Dental care - Module 1;fakepurplepupleteam0006
176342244;MEGHAN;TERRELL;F;MEGHAN.TERRELL@agc.ia.ca;1991-02-22;8221 Surf Drive, Panama City FL 32408;E;185758$;common-law partner;293402;1991-12-29;Health care - Module 1, Dental care - Module 2;fakepurplepupleteam0006
710603630;TRISTAN;LEON;M;TRISTAN.LEON@outlook.com;1977-01-10;10129 Spring Gate Drive, Louisville KY 40241;E;54042$;widowed;335533;1989-03-21;Health care - Module 3, Dental care - Module 3;fakepurplepupleteam0006
351511654;SIMON;WILKINSON;M;SIMON.WILKINSON@outlook.com;1944-03-12;20930 Todd Valley Road, Foresthill CA 95631;E;57225$;maried;079635;1996-10-03;Health care - Module 2, Dental care - Module 3;fakepurplepupleteam0006
278531108;FAUSTINO;BENJAMIN;M;FAUSTINO.BENJAMIN@ia.ca;1992-12-04;25538 Calaroga Avenue, Hayward CA 94545;E;268764$;divorced;828528;2001-11-06;Health care - Module 2, Dental care - Module 2;fakepurplepupleteam0006
120785175;RAYMUNDO;GRAHAM;M;RAYMUNDO.GRAHAM@ia.ca;1961-03-29;28 Wayne Avenue, Waltham MA 02453;F;86129$;maried;594111;2011-01-01;Health care - Module 2, Dental care - Module 1;fakepurplepupleteam0006
658200811;MAMIE;POWERS;F;MAMIE.POWERS@hotmail.com;1921-06-08;12403 Deerfield Road, Savannah GA 31419;E;56139$;widowed;165060;2015-09-08;Health care - Module 3, Dental care - Module 1;fakepurplepupleteam0006
582613469;MAURICE;SHEPARD;M;MAURICE.SHEPARD@outlook.com;1989-02-01;9805 Meadow Vale Drive, Louisville KY 40242;F;234235$;widowed;687781;2004-07-25;Health care - Module 1, Dental care - Module 1;fakepurplepupleteam0006
132302308;JANICE;WARREN;F;JANICE.WARREN@agc.ia.ca;1972-07-07;6021 Yarrow Street, Arvada CO 80004;E;278358$;common-law partner;471228;2010-05-20;Health care - Module 3, Dental care - Module 2;fakepurplepupleteam0006
307358507;LUKE;BARBER;M;LUKE.BARBER@agc.ia.ca;1940-11-22;6431 Shattuck Avenue, Oakland CA 94609;F;183080$;common-law partner;172275;2007-11-02;Health care - Module 2, Dental care - Module 2;fakepurplepupleteam0006
763767076;JEANNE;ROJAS;F;JEANNE.ROJAS@ia.ca;1964-10-30;4 Glen Circle, Glen Burnie MD 21060;F;58110$;maried;935128;2003-02-07;Health care - Module 1, Dental care - Module 1;fakepurplepupleteam0006
234360287;ANTOINE;ACOSTA;M;ANTOINE.ACOSTA@agc.ia.ca;1935-06-29;2035 Ninth Street, Berkeley CA 94710;F;258562$;maried;765729;2000-02-15;Health care - Module 2, Dental care - Module 1;fakepurplepupleteam0006
283258705;MARGIE;SEXTON;F;MARGIE.SEXTON@agc.ia.ca;1978-03-29;8358 WB&A Road, Severn MD 21144;F;62082$;widowed;057201;2016-08-15;Health care - Module 1, Dental care - Module 2;fakepurplepupleteam0006
335374542;JEFFRY;BRADSHAW;M;JEFFRY.BRADSHAW@gmail.com;1929-05-21;8 Kozera Avenue, Hadley MA 01035;F;228766$;single;193130;1973-08-23;Health care - Module 2, Dental care - Module 1;fakepurplepupleteam0006
481145118;STEPHEN;LYNN;M;STEPHEN.LYNN@agc.ia.ca;1928-09-29;1011 Devon Drive, Hayward CA 94542;F;24230$;divorced;951880;1991-10-11;Health care - Module 1, Dental care - Module 2;fakepurplepupleteam0006
456631639;JEAN;MILLER;M;JEAN.MILLER@hotmail.com;1989-12-07;9805 Meadow Vale Drive, Louisville KY 40242;E;199204$;common-law partner;778812;1970-05-04;Health care - Module 3, Dental care - Module 1;fakepurplepupleteam0006
628177438;BARRY;SHORT;M;BARRY.SHORT@hotmail.com;1962-08-13;1508 Massachusetts Avenue Southeast, Washington DC 20003;E;202277$;widowed;249694;2022-11-22;Health care - Module 1, Dental care - Module 3;fakepurplepupleteam0006
628673881;DAN;MCBRIDE;M;DAN.MCBRIDE@outlook.com;1958-08-16;5630 Silverado Way, Anchorage AK 99518;E;276349$;widowed;656776;2019-07-31;Health care - Module 1, Dental care - Module 1;fakepurplepupleteam0006
780440434;SAUNDRA;DIXON;F;SAUNDRA.DIXON@agc.ia.ca;1940-01-16;629 Debbie Drive, Nashville TN 37076;E;158407$;widowed;276867;1986-09-04;Health care - Module 2, Dental care - Module 3;fakepurplepupleteam0006
502836786;AUTUMN;PENNINGTON;F;AUTUMN.PENNINGTON@hotmail.com;1921-06-11;11300 Lillian Lane, Anchorage AK 99515;F;82087$;single;194360;2014-01-18;Health care - Module 3, Dental care - Module 3;fakepurplepupleteam0006
747774461;OPHELIA;WIGGINS;F;OPHELIA.WIGGINS@hotmail.com;1974-05-15;189 Danforth Street, Framingham MA 01701;E;103096$;divorced;728366;2021-04-21;Health care - Module 1, Dental care - Module 2;fakepurplepupleteam0006
220168660;FRANCES;WEBB;F;FRANCES.WEBB@outlook.com;1934-08-09;503 Blackwood Terrace Southeast, Calhoun GA 30701;E;74824$;common-law partner;951389;1978-02-11;Health care - Module 2, Dental care - Module 3;fakepurplepupleteam0006
783031859;RICKEY;STRICKLAND;M;RICKEY.STRICKLAND@gmail.com;1980-01-29;2936 State Avenue, Panama City FL 32405;E;237829$;divorced;794357;1986-11-18;Health care - Module 1, Dental care - Module 3;fakepurplepupleteam0006
272375502;MICAH;JORDAN;M;MICAH.JORDAN@agc.ia.ca;1989-11-12;102 East Cydnee Street, Fayetteville AR 72703;F;298628$;widowed;245601;1979-04-15;Health care - Module 3, Dental care - Module 3;fakepurplepupleteam0006
283605244;RICH;CARR;M;RICH.CARR@gmail.com;1929-04-17;8467 Chase Drive, Arvada CO 80003;F;260993$;maried;757606;1997-04-22;Health care - Module 1, Dental care - Module 3;fakepurplepupleteam0006
275567618;JORGE;BOOTH;M;JORGE.BOOTH@ia.ca;1956-05-26;2285 Wold Run Drive, Fayetteville AR 72704;E;45173$;widowed;363469;1987-07-16;Health care - Module 2, Dental care - Module 2;fakepurplepupleteam0006
263808008;JODI;HARDY;F;JODI.HARDY@hotmail.com;1933-07-21;406 East Waldburg Street, Savannah GA 31401;F;189550$;divorced;647351;2008-06-18;Health care - Module 2, Dental care - Module 3;fakepurplepupleteam0006
107088577;SHANNON;BAKER;M;SHANNON.BAKER@gmail.com;1945-01-21;4907 Roger Drive, Anchorage AK 99507;F;217043$;divorced;608188;2006-11-25;Health care - Module 2, Dental care - Module 1;fakepurplepupleteam0006
364760470;AIDA;BUTLER;F;AIDA.BUTLER@gmail.com;1953-05-29;8 Kozera Avenue, Hadley MA 01035;F;82444$;single;187810;1970-10-29;Health care - Module 1, Dental care - Module 2;fakepurplepupleteam0006
678101171;LOLITA;BUTLER;F;LOLITA.BUTLER@hotmail.com;1960-06-16;119 Redwood Road, Manchester CT 06040;F;111853$;widowed;550122;2010-08-05;Health care - Module 3, Dental care - Module 3;fakepurplepupleteam0006
451580518;CECILIA;DYER;F;CECILIA.DYER@gmail.com;1993-12-21;110 Castle Hill, Manchester CT 06040;F;260669$;divorced;616842;2005-09-06;Health care - Module 1, Dental care - Module 1;fakepurplepupleteam0006
370676108;RICKY;POWERS;M;RICKY.POWERS@agc.ia.ca;1936-07-26;3504 East 5th Street, Panama City FL 32401;E;109603$;widowed;803464;1971-06-11;Health care - Module 3, Dental care - Module 2;fakepurplepupleteam0006
520068511;PAUL;CHAN;M;PAUL.CHAN@gmail.com;1955-04-18;8043 Cranberry Street, Anchorage AK 99502;E;93837$;single;124543;2012-03-27;Health care - Module 3, Dental care - Module 1;fakepurplepupleteam0006
657372454;KEVIN;MILES;M;KEVIN.MILES@gmail.com;1928-07-19;6114 West Glenn Drive, Glendale AZ 85301;F;264837$;maried;629169;2016-02-27;Health care - Module 1, Dental care - Module 2;fakepurplepupleteam0006
545102535;DEON;CLINE;M;DEON.CLINE@ia.ca;1930-09-05;1328 Jenks Avenue, Panama City FL 32401;F;154048$;maried;400831;1988-10-13;Health care - Module 1, Dental care - Module 3;fakepurplepupleteam0006
383256138;GWEN;SANTOS;F;GWEN.SANTOS@gmail.com;1969-03-19;18713 Shilstone Way, Edmond OK 73012;F;181140$;maried;054611;2022-08-06;Health care - Module 2, Dental care - Module 3;fakepurplepupleteam0006
418341640;LEVI;WHITEHEAD;M;LEVI.WHITEHEAD@agc.ia.ca;1942-10-12;1211 Castine Court, Pasadena MD 21122;E;66713$;common-law partner;856173;1992-06-25;Health care - Module 3, Dental care - Module 1;fakepurplepupleteam0006
771141629;HOWARD;BERG;M;HOWARD.BERG@ia.ca;1992-02-07;910 Arlington Terrace, Fayetteville AR 72701;F;149923$;single;053947;1996-10-21;Health care - Module 1, Dental care - Module 1;fakepurplepupleteam0006
676665672;ALISSA;BRADSHAW;F;ALISSA.BRADSHAW@ia.ca;1965-10-08;1822 North Grand Avenue, Pueblo CO 81003;F;34595$;widowed;192423;2017-02-26;Health care - Module 3, Dental care - Module 1;fakepurplepupleteam0006
452885544;ANNA;CHRISTENSEN;F;ANNA.CHRISTENSEN@gmail.com;1995-04-02;143 Main Street, Manchester CT 06042;E;107697$;divorced;429850;2022-09-20;Health care - Module 1, Dental care - Module 2;fakepurplepupleteam0006
682128335;WILFORD;HAWKINS;M;WILFORD.HAWKINS@outlook.com;1933-06-12;1405 Mercedes Avenue, Panama City FL 32401;E;84696$;widowed;438621;2010-05-16;Health care - Module 3, Dental care - Module 1;fakepurplepupleteam0006
478423536;REGINALD;TRAN;M;REGINALD.TRAN@hotmail.com;1961-05-31;1 Pond View Road, Proctor VT 05765;F;104433$;widowed;938504;2000-04-06;Health care - Module 1, Dental care - Module 3;fakepurplepupleteam0006
433877222;PATRICIA;ALEXANDER;F;PATRICIA.ALEXANDER@ia.ca;1943-12-25;2106 Standard Avenue, Louisville KY 40210;F;166422$;widowed;585501;2018-09-04;Health care - Module 1, Dental care - Module 1;fakepurplepupleteam0006
142540269;PHILLIP;FUENTES;M;PHILLIP.FUENTES@hotmail.com;1953-03-29;22825 North 74th Lane, Glendale AZ 85310;F;133102$;common-law partner;575149;1973-10-15;Health care - Module 3, Dental care - Module 1;fakepurplepupleteam0006
184874170;CARLENE;COMBS;F;CARLENE.COMBS@hotmail.com;1927-07-04;189 Danforth Street, Framingham MA 01701;F;77442$;maried;700880;1992-11-08;Health care - Module 3, Dental care - Module 2;fakepurplepupleteam0006
345700579;JOHN;CLEMONS;M;JOHN.CLEMONS@agc.ia.ca;1933-08-20;6518 Dolphin Court, Glen Burnie MD 21061;E;224411$;single;873610;1994-02-28;Health care - Module 3, Dental care - Module 3;fakepurplepupleteam0006
752726075;STEWART;MCMAHON;M;STEWART.MCMAHON@ia.ca;1942-08-15;154 Byrd Drive, Panama City FL 32404;F;209303$;widowed;076013;1972-09-22;Health care - Module 3, Dental care - Module 3;fakepurplepupleteam0006
118810803;ELLIS;SWEENEY;M;ELLIS.SWEENEY@agc.ia.ca;1941-12-18;1234 Carmel Street, Madera CA 93638;E;79444$;common-law partner;423594;1982-04-25;Health care - Module 2, Dental care - Module 2;fakepurplepupleteam0006
173850181;GARRETT;HORTON;M;GARRETT.HORTON@hotmail.com;1978-10-26;172 Chestnut Street, Lynn MA 01902;F;111203$;widowed;058246;1989-02-01;Health care - Module 3, Dental care - Module 2;fakepurplepupleteam0006
730633450;SUSIE;HODGES;F;SUSIE.HODGES@ia.ca;1923-11-16;8404 West Myrtle Avenue, Glendale AZ 85305;F;154193$;widowed;432813;2000-02-09;Health care - Module 2, Dental care - Module 2;fakepurplepupleteam0006
710857129;HAROLD;RICHARDSON;M;HAROLD.RICHARDSON@agc.ia.ca;1965-10-10;814 South Pickard Avenue, Norman OK 73069;E;77977$;maried;968146;1996-07-15;Health care - Module 3, Dental care - Module 2;fakepurplepupleteam0006
660321407;PABLO;FRENCH;M;PABLO.FRENCH@agc.ia.ca;1937-08-01;6460 Vermont 113, Vershire VT 05079;E;143505$;divorced;349356;2021-06-14;Health care - Module 3, Dental care - Module 1;fakepurplepupleteam0006
275131027;BOBBI;FIELDS;F;BOBBI.FIELDS@hotmail.com;1938-02-27;5461 West Shades Valley Drive, Montgomery AL 36108;E;25393$;widowed;594535;2013-05-04;Health care - Module 2, Dental care - Module 2;fakepurplepupleteam0006
622037513;RITA;GRAHAM;F;RITA.GRAHAM@ia.ca;1920-04-04;189 Danforth Street, Framingham MA 01701;E;43141$;divorced;187861;1987-05-01;Health care - Module 2, Dental care - Module 1;fakepurplepupleteam0006
103880274;ROOSEVELT;WILLIAMSON;M;ROOSEVELT.WILLIAMSON@ia.ca;1956-05-28;117 East Cook Avenue, Anchorage AK 99501;F;101153$;maried;761987;1988-12-19;Health care - Module 2, Dental care - Module 3;fakepurplepupleteam0006
732243456;MERCEDES;CANTRELL;F;MERCEDES.CANTRELL@agc.ia.ca;1988-03-28;22352 North 67th Drive, Glendale AZ 85310;E;151074$;divorced;797065;2011-06-04;Health care - Module 2, Dental care - Module 2;fakepurplepupleteam0006
600001010;WOODROW;MCLAUGHLIN;M;WOODROW.MCLAUGHLIN@agc.ia.ca;1937-06-25;620 Oakland Avenue, Fayetteville AR 72701;F;246666$;divorced;863129;1987-11-14;Health care - Module 1, Dental care - Module 1;fakepurplepupleteam0006
276842622;ARTHUR;ROWE;M;ARTHUR.ROWE@agc.ia.ca;1973-02-13;1040 West 27th Avenue, Anchorage AK 99503;E;174060$;widowed;087750;2007-06-02;Health care - Module 2, Dental care - Module 1;fakepurplepupleteam0006
782441620;MICHAEL;HANCOCK;M;MICHAEL.HANCOCK@outlook.com;1957-03-01;1612 Beech Street, Louisville KY 40211;E;45138$;common-law partner;073438;1977-07-25;Health care - Module 2, Dental care - Module 1;fakepurplepupleteam0006
448607259;INA;ACOSTA;F;INA.ACOSTA@outlook.com;1927-08-13;8700 Lillington Circle, Montgomery AL 36117;F;56478$;common-law partner;820223;1975-07-19;Health care - Module 2, Dental care - Module 1;fakepurplepupleteam0006
285203220;MAYRA;KIDD;F;MAYRA.KIDD@agc.ia.ca;1926-07-23;22538 6th Street, Hayward CA 94541;E;46266$;divorced;960021;2004-03-16;Health care - Module 2, Dental care - Module 2;fakepurplepupleteam0006
732678883;YVONNE;KLEIN;F;YVONNE.KLEIN@hotmail.com;1927-09-29;7550 Kline Drive, Arvada CO 80005;F;227019$;divorced;627003;2000-01-29;Health care - Module 2, Dental care - Module 2;fakepurplepupleteam0006
320773104;ETTA;LEE;F;ETTA.LEE@ia.ca;1954-04-08;3500 15th Street Northeast, Washington DC 20017;E;248781$;single;913130;2015-06-06;Health care - Module 2, Dental care - Module 3;fakepurplepupleteam0006
471833160;INGRID;CRUZ;F;INGRID.CRUZ@outlook.com;1937-11-28;172 Chestnut Street, Lynn MA 01902;E;262431$;widowed;268474;2021-09-09;Health care - Module 2, Dental care - Module 2;fakepurplepupleteam0006
710116054;DIEGO;INGRAM;M;DIEGO.INGRAM@gmail.com;1984-06-01;2035 Ninth Street, Berkeley CA 94710;E;193830$;common-law partner;926155;1983-10-30;Health care - Module 2, Dental care - Module 2;fakepurplepupleteam0006
308314558;NELLIE;POLLARD;F;NELLIE.POLLARD@ia.ca;1923-09-03;831 21st Street Northeast, Washington DC 20002;F;252944$;single;490375;2012-09-30;Health care - Module 2, Dental care - Module 1;fakepurplepupleteam0006
755116019;CAREY;IRWIN;F;CAREY.IRWIN@agc.ia.ca;1986-01-09;172 Chestnut Street, Lynn MA 01902;F;136423$;widowed;844887;1983-01-09;Health care - Module 3, Dental care - Module 1;fakepurplepupleteam0006
